4.0,0.0,0.8223520517349243,0.9373904466629028,0.9763286113739014,0.9907845258712769,0.9932579398155212,0.2984502613544464,0.32792383432388306,0.835498571395874,0.4020225405693054,0.33187785744667053,0.8166418671607971,0.3503981828689575,0.33225804567337036,0.8269249796867371
4.0,0.0,0.8229519128799438,0.9365037679672241,0.9761492609977722,0.9907934665679932,0.9932600855827332,0.29855072498321533,0.32787787914276123,0.8354672193527222,0.4035389721393585,0.33198219537734985,0.8163677453994751,0.3519025146961212,0.3322245180606842,0.8266255855560303
4.0,0.0,0.82338547706604,0.9354022145271301,0.976000964641571,0.9908149242401123,0.9932724237442017,0.29864734411239624,0.32783350348472595,0.8354372382164001,0.4049823582172394,0.3320145010948181,0.816085934638977,0.3535059690475464,0.33217403292655945,0.8263016939163208
4.0,0.0,0.8238216042518616,0.9343152046203613,0.9758751392364502,0.9908719062805176,0.9933112263679504,0.2987411618232727,0.3277905285358429,0.8354084491729736,0.4062221050262451,0.33202803134918213,0.8158389329910278,0.35474586486816406,0.3321463465690613,0.8260547518730164
4.0,0.0,0.8244383335113525,0.9330862760543823,0.9756752848625183,0.9909164905548096,0.9933391809463501,0.29883185029029846,0.3277488648891449,0.8353803753852844,0.40742290019989014,0.3319765329360962,0.8155791759490967,0.35608357191085815,0.3322095572948456,0.8258143663406372
4.0,0.0,0.8256206512451172,0.9339478015899658,0.9754722118377686,0.990951657295227,0.9933602213859558,0.29891932010650635,0.32770872116088867,0.8353530168533325,0.40853849053382874,0.3319736123085022,0.815352201461792,0.35734614729881287,0.3322356045246124,0.8255771398544312
4.0,0.0,0.826414167881012,0.9355686902999878,0.9753149151802063,0.9910047650337219,0.9933958649635315,0.2990038990974426,0.3276701867580414,0.8353269100189209,0.4086706340312958,0.33199241757392883,0.8153311014175415,0.3586125373840332,0.3321712613105774,0.8253117203712463
4.0,0.0,0.8272997736930847,0.93855881690979,0.9751189947128296,0.9910987019538879,0.9934610724449158,0.29908597469329834,0.32763224840164185,0.8353016376495361,0.4087652564048767,0.33199965953826904,0.815314531326294,0.359022855758667,0.332156240940094,0.825226902961731
4.0,0.0,0.8276628255844116,0.9400132298469543,0.9750144481658936,0.991168737411499,0.9935094714164734,0.299165278673172,0.3275957703590393,0.8352770805358887,0.40969884395599365,0.33194902539253235,0.8151086568832397,0.35912755131721497,0.33216944336891174,0.825210452079773
4.0,0.0,0.8276911973953247,0.9418636560440063,0.9749213457107544,0.991220235824585,0.9935452342033386,0.2992420792579651,0.32756054401397705,0.8352534770965576,0.4098709225654602,0.33193135261535645,0.8150683045387268,0.35977649688720703,0.3321519196033478,0.8250779509544373
4.0,0.0,0.8275595307350159,0.9479262828826904,0.9748455882072449,0.991247296333313,0.9935632348060608,0.2993166148662567,0.32752636075019836,0.8352304100990295,0.40987756848335266,0.3319370448589325,0.8150690793991089,0.36009204387664795,0.3321632444858551,0.825019359588623
4.0,0.0,0.827258288860321,0.9538054466247559,0.9747368693351746,0.991278886795044,0.9935840368270874,0.2993892431259155,0.3274930715560913,0.835207998752594,0.4099304974079132,0.33194699883461,0.8150611519813538,0.3604285717010498,0.3321588635444641,0.824951171875
4.0,0.0,0.8270636200904846,0.9590691328048706,0.9746291041374207,0.9913197755813599,0.9936122894287109,0.29945939779281616,0.3274609446525574,0.8351859450340271,0.41012537479400635,0.33199024200439453,0.8150349259376526,0.360892653465271,0.33212921023368835,0.824850857257843
4.0,0.0,0.8272402286529541,0.9633064866065979,0.974544107913971,0.9913338422775269,0.9936206936836243,0.29952752590179443,0.3274296224117279,0.8351649045944214,0.4101468622684479,0.33199089765548706,0.815031111240387,0.36072778701782227,0.3321428894996643,0.8248865008354187
4.0,0.0,0.8273417353630066,0.9665098190307617,0.9744566082954407,0.9913339018821716,0.9936186671257019,0.29959356784820557,0.3273993134498596,0.8351444005966187,0.41072309017181396,0.3319535553455353,0.8149018287658691,0.3605336546897888,0.33214354515075684,0.824923038482666
4.0,0.0,0.8271059989929199,0.967461109161377,0.974314272403717,0.9913484454154968,0.9936268925666809,0.2996581792831421,0.3273696303367615,0.8351244926452637,0.41074398159980774,0.33195969462394714,0.8148999214172363,0.3616030216217041,0.33210495114326477,0.8247010111808777
4.0,0.0,0.8264813423156738,0.9691747426986694,0.9741289615631104,0.9913684129714966,0.9936380982398987,0.29972049593925476,0.3273411691188812,0.8351049423217773,0.41074490547180176,0.33196234703063965,0.8149005174636841,0.3621440529823303,0.3320778012275696,0.8245853185653687
4.0,0.0,0.826118528842926,0.9710223078727722,0.9739480018615723,0.9913731217384338,0.9936380982398987,0.2997812330722809,0.3273131251335144,0.8350861668586731,0.4111231565475464,0.33196404576301575,0.8148238062858582,0.3625295162200928,0.332057386636734,0.824502170085907
4.0,0.0,0.8260020613670349,0.9728172421455383,0.9738389253616333,0.9913833737373352,0.9936431050300598,0.2998400628566742,0.3272860646247864,0.8350679874420166,0.4118870198726654,0.33191004395484924,0.814651608467102,0.36385783553123474,0.3320167064666748,0.8242282271385193
4.0,0.0,0.8246910572052002,0.9774536490440369,0.9737038016319275,0.9913799166679382,0.9936378002166748,0.29992690682411194,0.32724639773368835,0.8350409865379333,0.4131474494934082,0.3319123387336731,0.8143956065177917,0.3662477731704712,0.3319205641746521,0.8237258195877075
4.0,0.0,0.8242458701133728,0.9785801768302917,0.9736655354499817,0.9913853406906128,0.9936411380767822,0.29995471239089966,0.32723358273506165,0.8350322842597961,0.41404277086257935,0.3319045603275299,0.8142104148864746,0.3670335114002228,0.3318788707256317,0.8235564827919006
4.0,0.0,0.8236968517303467,0.9794973134994507,0.9735973477363586,0.9913783669471741,0.9936342239379883,0.3000090420246124,0.32720863819122314,0.8350154161453247,0.41654151678085327,0.3318697512149811,0.8136885166168213,0.3683101534843445,0.3317866921424866,0.8232728242874146
4.0,0.0,0.8231865763664246,0.9813829660415649,0.9735109806060791,0.9913696050643921,0.9936261177062988,0.3000623285770416,0.32718420028686523,0.8349990844726562,0.41901695728302,0.33178475499153137,0.8131545782089233,0.3702506422996521,0.33167752623558044,0.8228509426116943
4.0,0.0,0.822792649269104,0.9830576181411743,0.9734362363815308,0.9913623929023743,0.9936193823814392,0.3001137673854828,0.32716038823127747,0.8349832892417908,0.4209519922733307,0.33170419931411743,0.8127312660217285,0.3728702664375305,0.33161047101020813,0.8223056793212891
4.0,0.0,0.8222200870513916,0.9849811792373657,0.9733128547668457,0.9913803339004517,0.9936305284500122,0.3001645803451538,0.3271371126174927,0.8349676728248596,0.4234517812728882,0.3315584063529968,0.8121706247329712,0.3750309348106384,0.3315279483795166,0.8218451738357544
4.0,0.0,0.8215084671974182,0.9869863986968994,0.9732275009155273,0.9913901686668396,0.9936362504959106,0.30021393299102783,0.3271144926548004,0.8349525332450867,0.42654842138290405,0.3313899338245392,0.8114772439002991,0.37609046697616577,0.3314396142959595,0.8216018080711365
4.0,0.0,0.8207060098648071,0.9892699718475342,0.9731636047363281,0.9913854002952576,0.99363112449646,0.3002617359161377,0.3270924389362335,0.834937334060669,0.4297824800014496,0.3312413692474365,0.8107588291168213,0.37832194566726685,0.33138012886047363,0.8211319446563721
