1,0.0,0.8388364315032959,0.8857669234275818,-0.923857569694519,0.1547175645828247,0.22832641005516052,0.8368872404098511,0.9121136665344238,0.14237940311431885,0.2298256754875183,0.8397066593170166,0.9388910531997681,0.16202259063720703,0.23313575983047485,0.8367288112640381,0.9392964243888855,0.12027236819267273,0.2331663966178894,0.844672441482544,0.931474506855011
1,0.0,0.8383803367614746,0.8854600191116333,-0.9234523177146912,0.15507939457893372,0.2283661663532257,0.8368260860443115,0.9121904969215393,0.14248952269554138,0.22988289594650269,0.8396990299224854,0.9389423131942749,0.16236475110054016,0.23373481631278992,0.8368096351623535,0.939639151096344,0.1209293007850647,0.23370525240898132,0.8446764945983887,0.9318143129348755
1,0.0,0.837935745716095,0.8850606679916382,-0.9230632781982422,0.1554194986820221,0.2284030318260193,0.8367692232131958,0.9122625589370728,0.14255964756011963,0.22994020581245422,0.8396997451782227,0.9389851093292236,0.1628333330154419,0.2344275414943695,0.8368895053863525,0.9400465488433838,0.12166747450828552,0.23425564169883728,0.8446680307388306,0.9321496486663818
1,0.0,0.837410569190979,0.8848356604576111,-0.9227170944213867,0.15573778748512268,0.2284379005432129,0.8367153406143188,0.9123299717903137,0.1426354944705963,0.23000386357307434,0.83970046043396,0.9390318393707275,0.16327878832817078,0.23512595891952515,0.836974561214447,0.9404492378234863,0.12252715229988098,0.23488599061965942,0.8446555733680725,0.93250572681427
1,0.0,0.8369972705841064,0.8845720291137695,-0.9224302172660828,0.1560380756855011,0.22847038507461548,0.8366653323173523,0.9123938083648682,0.1427566111087799,0.23007413744926453,0.8396936655044556,0.9390914440155029,0.16367974877357483,0.23585277795791626,0.8370764255523682,0.940854012966156,0.1237679123878479,0.2356242537498474,0.8445987105369568,0.9328820705413818
1,0.0,0.8366303443908691,0.8842059969902039,-0.922143816947937,0.15632084012031555,0.22850149869918823,0.8366174697875977,0.9124536514282227,0.1428680121898651,0.23012933135032654,0.8396862745285034,0.9391418695449829,0.16409403085708618,0.2365875244140625,0.8371775150299072,0.9412634968757629,0.12499445676803589,0.23644223809242249,0.8445625305175781,0.9332930445671082
1,0.0,0.8361759185791016,0.883837103843689,-0.9218191504478455,0.15658921003341675,0.22853043675422668,0.8365725874900818,0.9125102758407593,0.1430591642856598,0.23018386960029602,0.8396624326705933,0.9392087459564209,0.16457000374794006,0.23738735914230347,0.8372821807861328,0.9417155981063843,0.126084566116333,0.23719996213912964,0.844537615776062,0.9337558746337891
1,0.0,0.8357690572738647,0.8832564353942871,-0.9214421510696411,0.15684324502944946,0.2285575568675995,0.8365304470062256,0.9125640392303467,0.14312762022018433,0.23021027445793152,0.8396557569503784,0.9392361640930176,0.1649571657180786,0.23812443017959595,0.8373894691467285,0.9421347379684448,0.12729910016059875,0.23803767561912537,0.8445088863372803,0.9342403411865234
1,0.0,0.8355425596237183,0.8826919794082642,-0.9211490154266357,0.15708252787590027,0.2285836935043335,0.8364902138710022,0.9126147031784058,0.14319941401481628,0.23027053475379944,0.8396573066711426,0.9392812252044678,0.16521283984184265,0.23874551057815552,0.8374932408332825,0.9424793124198914,0.1282067894935608,0.2387385368347168,0.8445053696632385,0.9346367120742798
1,0.0,0.8354306221008301,0.882719874382019,-0.9211449027061462,0.1573123335838318,0.22860851883888245,0.8364514112472534,0.9126628637313843,0.1431848108768463,0.2303178608417511,0.8396706581115723,0.9393004179000854,0.16556763648986816,0.23953700065612793,0.8376191854476929,0.9429184794425964,0.12874606251716614,0.23940032720565796,0.8445607423782349,0.9349416494369507
1,0.0,0.8352370262145996,0.882666289806366,-0.9210507273674011,0.15752911567687988,0.2286321520805359,0.8364148139953613,0.9127084612846375,0.14318367838859558,0.2303275763988495,0.8396732211112976,0.939304769039154,0.16580608487129211,0.2403295934200287,0.8377687931060791,0.9433334469795227,0.12954050302505493,0.24013018608093262,0.8445843458175659,0.9353320598602295
1,0.0,0.8351058959960938,0.8826414346694946,-0.9209972620010376,0.15773499011993408,0.22865498065948486,0.8363804221153259,0.9127521514892578,0.14318042993545532,0.23034623265266418,0.8396788835525513,0.9393129348754883,0.16594794392585754,0.24105069041252136,0.837917685508728,0.943696916103363,0.1302712857723236,0.2409299612045288,0.8446369171142578,0.9357328414916992
1,0.0,0.8349460959434509,0.8825888633728027,-0.9209237098693848,0.15793132781982422,0.2286756932735443,0.8363478779792786,0.9127933979034424,0.14319252967834473,0.230377197265625,0.8396830558776855,0.9393301010131836,0.16613489389419556,0.24183058738708496,0.8380736112594604,0.9440959692001343,0.1310766339302063,0.2417830228805542,0.8446887135505676,0.9362044334411621
